,Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Imports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
431,Azerbaijan,1.24821902959182,-38.3884523780491,-6.31833142301676,-28.4223947722219,-13.4571396659569,-19.591904086073896,-29.4571638254855
432,Azerbaijan,1.1432881700981798,-12.3593287269425,-10.5297768154027,-34.360413048190104,-26.1339313994873,-26.218553755006948,-28.65545179808
433,Azerbaijan,0.9554594071839342,12.849932708283598,3.4828922579720403,2.4476454442166,3.97988580608161,-4.616540638643197,7.921473759935809
434,Azerbaijan,0.803797462698696,28.449487996975797,3.51076190619124,-4.8113822961803,8.05718898870706,6.391119279125879,15.2834890667376
435,Azerbaijan,0.7902568445554699,-7.27687950791817,0.0421784511731138,3.15940883382694,8.621011525679199,8.67239241803437,2.25366191935456
436,Azerbaijan,0.510107104119494,-35.6372570982975,-12.277491432919,3.2769536927556904,-0.434654973439474,29.21830575444137,-11.377939391354802
437,Azerbaijan,0.27264106557240897,67.5852546324481,5.1430475156865905,-6.400097801263371,9.40526650755919,5.976349465806362,27.9417620476424
438,Bahamas,2.57326429365358,7.17395805987366,4.33554591222533,7.527539491865929,7.61462539516342,5.231044135717111,7.52753916779536
440,Bahamas,2.31630026271136,9.7607888835665,10.8564251004159,14.401466791104697,15.708923326056098,21.338455868592554,14.401466450657198
441,Bahamas,2.17190268801372,32.75670137697,40.492296615523294,21.252760122443398,18.2215188926204,14.873162880886204,21.252760450388802
442,Bahamas,2.08022572016564,-11.984102379948899,-24.462608628312804,-6.6183878239530705,-5.076383540250349,-13.151812689095587,-6.61838782024024
443,Bahamas,2.08786364244282,0.992544621970248,-0.6963446403269841,10.1585110722312,0.999997196269553,13.419895438435848,10.158511099815199
444,Bahamas,2.15336542193929,-12.1866192094054,-29.7601060653963,9.16327867569053,-1.3018749049832399,-5.642510809584877,6.18807265749696
445,Bahamas,21.414118384678897,258.55472746216,363.497206097919,141.985220116645,203.72581179748798,297.36896504368974,205.52115870782902
446,Bahamas,1.8911031304524601,7.92309808358657,-2.30325737016633,2.6086935251775403,-7.325767920865309,0.9883284167582218,3.9717083833455895
447,Bahamas,1.93548139388448,-26.3466672421594,-5.18734656370388,74.6817960379312,52.2183033003841,-11.307346940570405,12.7245892955914
448,Bahamas,1.95334716922856,4.02839290075338,1.21108255190853,-3.44219802531313,3.05084392100838,-1.974476368235956,3.37063742807761
449,Bahamas,1.9872247200558502,-7.5523415395075,-3.1212959299105,-1.93278216023959,3.81746183034481,8.22893640689626,-1.72298734637157
450,Bahamas,2.1426656717066597,-1.4509210215831398,-7.2302493614898005,-5.15712255219407,-2.21981031365456,-3.0186109672483585,-0.0643007763968528
451,Bahamas,2.19560028797083,2.8549481953014504,-0.20096713589270399,-16.682059582587097,1.3149922083335,-6.857009122290768,-0.556549026043307
452,Bahamas,2.0241945558778998,3.48518793625693,9.47706249475874,16.7798254820401,5.695335569383991,21.281407061381017,5.39541297524364
453,Bahamas,1.8901553417211598,2.17705075317846,8.24280044076868,12.5177977704349,7.892634866758501,-1.3465921910823742,5.23795504816269
454,Bahamas,1.7956695620823002,4.6539140782166,3.2106632829475403,17.2593061419675,4.700692925121309,8.546829106010367,13.5132324760115
455,Bahamas,1.71775439194838,0.6709521967143129,19.125213526853102,34.6304306832376,9.640281039501891,11.917198672540508,8.015094602862131
456,Bahamas,1.6851994544944502,1.40447032628243,8.44971809706305,19.1647659389594,8.94608679820667,2.407553107789151,7.908533889204709
457,Bahamas,1.5453490510402599,18.2881513385693,2.46687054026504,0.6835892995488361,7.8542780748663095,8.405039950829751,12.449511209974801
458,Bahamas,1.4806164759954,9.69549851854496,11.407348454702198,10.3471687864934,4.09242330337775,5.939050318922745,5.1093845573211505
459,Bahamas,1.4190157962426102,-7.77116079273649,-4.85772115728062,-8.31043110874113,8.62591869011071,7.35884399250737,2.98768030706371
460,Bahamas,1.3275651799312,13.362266680780401,-5.24652734326116,-3.8160425893616097,0.8273239581370709,5.4710867397806515,6.77342566544039
461,Bahamas,1.34370452871539,-1.13296812749004,3.24561693135669,0.144186046511629,1.90778744223973,1.8905825357438344,-0.12498311039048599
462,Bahamas,1.3586812018080199,8.944087646392141,9.424368404221289,-2.46621150898703,3.41574007701668,5.2649889829525796,2.0879133267945202
463,Bahamas,1.3742789771750101,10.171940471030199,22.5648069672969,28.042857142857102,9.69114707589142,5.673680731519215,8.6236789504489
464,Bahamas,1.3973387310094199,2.1639344262295,19.3786065143783,26.732120941648997,7.234599106513049,8.527939949958308,3.3661373294564902
465,Bahamas,1.41834720867455,9.29653401797177,1.63587336462598,-4.93001144466942,2.60651491688479,2.9971181556196047,4.435789245915831
466,Bahamas,1.43401944831211,-2.3490169364121,-0.839163587768254,-4.29669413834614,1.83911423343527,9.802275694833051,-0.869254023713772
467,Bahamas,1.45040587659697,-17.901902768757,-16.2574072973026,-9.682309304950811,-4.08918032786885,7.449248279962628,-5.16815504465133
468,Bahamas,1.41690009971282,3.39593893756042,4.46584938704028,0.8963325357997259,2.43122025925723,-0.10276679841897396,1.14005209376877
469,Bahamas,1.25324160397779,6.832350940829741,16.1210665820892,7.5812274368231,3.14911226805501,9.646276806204002,-0.251589770003368
470,Bahamas,1.08771001455219,8.42272426324306,-3.5318896150769596,10.541815205948101,6.351906495489769,1.2619494803695064,6.4555213894184895
471,Bahamas,0.9393787902978841,2.82210989506481,-2.42576415881283,-8.854060892685471,-1.8545291953596499,-4.194011625115623,-1.47098430753268
472,Bahamas,0.9026319201348442,0.277673349544826,6.40638213202009,14.460593039088499,5.86756386755669,-0.3779087067785514,5.80622562199417
473,Bahamas,0.916400903551761,4.15238050042117,-15.780872295624402,-16.813821001372098,4.89841254737395,8.605394426356817,6.13630873023685
474,Bahamas,0.8349949197472779,-10.3190604745469,1.6173834607334099,6.009602194787379,1.2070838423406,-4.948432343234321,-0.230148627117077
475,Bahamas,0.7687334585934509,0.6724247427918101,11.628102822755,10.8933631811182,8.52527835306804,14.12440412896132,4.41924526388723
476,Bahamas,0.7232720164402681,15.4116735680562,3.5300450405446298,-1.78647483357545,1.6484785715689498,0.04943937021848477,3.22230853887486
477,Bahamas,0.659606972774717,2.9428934370852704,-5.86162754057034,3.3522042094132596,-1.4806401579976398,14.916976565915085,3.42589253516047
478,Bahamas,0.4731100932624961,-47.9046710829529,-30.664209189597397,-31.651914013104896,-19.2266087390252,-10.57152150303484,-26.4787611424413
479,Bahamas,0.353038716169162,25.6419142048743,42.491921200399396,21.4999327233584,19.4625353338884,12.571432094046852,15.558414806521098
480,Bahrain,5.26035533698137,28.4599145802273,26.828661398824398,18.7872965257252,26.2232662584271,30.865892705458894,26.505233349562697
482,Bahrain,5.54776407299408,40.4974545445137,42.493105490875,51.8945235523103,43.3529907488291,36.22293388292054,42.5123385189185
483,Bahrain,5.45333395679417,34.5118058183288,35.9138985934999,45.050122658109,36.2309261313766,35.248616300544406,36.9245992171524
484,Bahrain,5.353863435651269,13.864858350123699,7.074205435172599,-24.800925690926498,4.6718682248678,22.865062130195522,5.46267319681386
485,Bahrain,5.23576368916511,29.8428031329565,42.73877653163861,125.821598689578,48.29785309794949,7.73471847707483,43.9084629168581
486,Bahrain,5.09691911852927,22.1605907553997,22.1057671675225,31.2946890493432,21.0908175432131,38.84313102168697,25.7697739523035
487,Bahrain,4.93916032688837,7.75501542637955,7.870608791035889,21.58721672544,7.97601042048581,32.417597828308956,14.2124217992738
488,Bahrain,4.7701503723044105,19.6793894233648,19.4873952127364,30.782852285211398,7.607020578337389,25.89625289440818,19.246363345842603
489,Bahrain,4.58556030193511,39.7556348136388,40.8832403966884,35.64375405084971,24.4503844654885,14.58974428041817,28.921553769021898
490,Bahrain,4.09134157944814,20.9316435076689,20.4375639354041,4.13722080731224,17.4707274520476,25.315913977138504,12.889097343447599
491,Bahrain,3.5998728240998297,-5.425904299187519,-6.49524663144264,-5.88126518231012,13.0179312104215,23.700954597021685,5.1307615861530795
492,Bahrain,3.5177498676528,-17.0758791499946,-11.675196167964803,21.536647779747,3.31940322332455,9.087012258818026,2.45112346918821
493,Bahrain,3.5686756989119703,8.24282089826198,6.71353510984937,-4.07437363871117,6.907018866803599,18.742632464944894,4.56422650187171
494,Bahrain,3.61578848186023,-3.95876303758287,-10.6928256962322,-25.6025620455787,-12.518983574892301,33.55393791971861,-6.4964250075157794
495,Bahrain,3.6422446043165397,-18.928009158714,-21.0927367411382,-16.6515632053493,-15.6827194255135,-29.65807731805593,-16.4154103657581
496,Bahrain,3.6359718877999803,15.2440639597579,14.2079309443808,-18.755096525532,8.229252304740031,9.510390771335263,1.6032063794472098
497,Bahrain,3.59478314918606,1.65441180732697,-3.15732658201921,-6.62428899138807,12.1533609555952,9.327758094733763,9.810479397756302
498,Bahrain,3.5196974367780602,7.971669616780349,17.9268066123435,37.2626299087708,11.6966746146682,4.942630447631613,7.30964467194827
499,Bahrain,3.41141882965689,28.2484298729628,18.2340894856388,-21.247715947003698,4.45108874726349,6.532099656071267,9.62084275092582
500,Bahrain,3.47823229961075,-3.75993034021427,10.5122909425417,89.4928735170912,4.96268277120612,6.236842075061122,5.8753236368832695
501,Bahrain,3.55892158419171,5.54079267007738,7.28193384452553,1.71418573983486,10.4175696251873,5.177111742544294,4.51467264236522
502,Bahrain,3.47809619997474,9.15666163644564,-8.66218924567089,-31.870346941676196,3.31207282685916,2.191513880307405,9.467270002981019
503,Bahrain,3.3984889020574904,1.3798618379069,-1.8815267891718301,23.0636246104111,2.1456982656806898,1.0332301596454707,7.796439555535481
504,Bahrain,3.31729748134863,8.16044920661258,0.0774777691234573,-8.935394185998652,3.59134209019462,6.020365357952117,5.87917850943573
505,Bahrain,3.2339534109708303,11.896447586188199,12.793549384283098,7.1311335674139205,2.67875121516338,1.9529937124128427,4.00877868388762
506,Bahrain,3.1429176491412,-6.4850130097516105,-5.090658850537991,13.2107600068137,3.3773242972117297,-1.3099762155004524,3.63198020014714
507,Bahrain,3.04010002405603,-20.4227585246875,-10.4803224366863,-4.436089597062179,6.549580723270429,2.135967973712916,-4.34087045312119
508,Bahrain,2.9218539028437798,30.710333063983303,5.527126066088821,-30.2749776238162,1.66835981612114,6.644297630642938,8.353598126539769
509,Bahrain,2.7897817327016496,37.4248676052635,23.106851223112002,29.000857123151803,2.76253347111166,2.244874987626244,19.524827107768
510,Bahrain,2.64462879616329,-7.923801048464191,-6.57615173351185,-5.96259210277725,4.27480748723927,5.438783997318741,-0.9566376281298751
511,Bahrain,2.47406050198766,5.2769280189297305,17.300865329274,58.1421642452543,4.65587686671551,9.432667137189577,6.87708394567827
512,Bahrain,3.9998717133220296,14.7314089154395,10.3277060422178,17.7847537170023,10.5878342231928,12.50795054026086,15.440784165968498
513,Bahrain,7.09213934746406,29.518794989506397,31.6745960349012,2.73547841421546,24.2922665387208,5.804230727328673,18.7393053412287
514,Bahrain,8.21524000811084,29.6042813762699,25.904104689019604,58.0385912937501,3.4817920052532703,9.916361370387516,21.4336438020068
515,Bahrain,7.65698991375076,16.9101881999722,12.3658832951458,31.162264948207504,2.28924458212931,5.210532772518729,15.8812398183625
516,Bahrain,7.16296199410699,10.5484802133856,9.23335327390935,33.8359554375349,8.26573532789012,12.075878364887238,17.4293212717416
517,Bahrain,6.709164158334381,22.62296089464,28.9078462353962,19.151444750700396,24.520998856638304,12.411001974296898,18.319648850137398
518,Bahrain,6.22420279138968,-26.030314419302602,-30.242324218150802,-33.6827815648997,6.96684645584548,10.431838902688373,-10.783974224716001
519,Bahrain,2.8989709636585803,13.8526672318749,15.3521819549508,16.9946676960798,10.511437770881901,3.670250147415688,12.0979347922767
520,Bahrain,-0.129197582489115,60.0044622950706,64.20956442255141,-8.11570077251776,9.51703784884181,20.10289070768676,11.9134518124891
521,Bahrain,1.06115370558141,9.786094763260461,19.7267050046945,34.2496612951945,7.853123153746259,18.936401263294567,6.85530057925039
522,Bahrain,2.99884320770258,8.57677522151243,10.0281975269132,-2.4716484516065003,11.515106934094,6.575868567286625,5.82199616841212
523,Bahrain,3.92027094183675,-5.96364260330578,-6.2914218141811,6.182387358852191,3.1516651829327897,6.387251455899001,2.60645423060283
524,Bahrain,3.8903727612890697,-19.532260739131697,-15.9971549925949,-11.5508391950819,3.9863764798373698,1.99714568669076,-6.9997299606221794
525,Bahrain,3.4885496519452404,-7.31129158723508,-5.44272851844985,18.5467423062308,2.06002764521968,0.44411756828299787,3.81463361117537
526,Bahrain,3.34640739865825,12.389085332142198,13.222181582609698,24.3517019733331,3.83172422359492,6.930320689582857,10.046698129428
527,Bahrain,2.09399286397764,11.447821441049399,13.286549709693,14.0703707386131,3.4983390498122002,4.380292743804182,6.56315367149911
528,Bahrain,0.460419271988921,-1.3182774524151202,-6.8060922496485805,-5.36879276722723,0.5592780435339061,-1.4895455385541267,2.25278784339593
529,Bahrain,-1.1189355020921101,-14.5958151151563,-7.58063324800104,-2.90647663889848,-5.33981626919135,-2.115054034192898,-10.167541644596199
530,Bahrain,-0.9613738088582561,39.547278719459996,18.3741266705216,4.555369569531219,-10.3217097960509,-11.69008023030319,11.938131032801499
531,Bangladesh,2.5342520378645,-29.520717127744497,8.702812460454009,183.08194915799498,15.193129998452699,66.41916987363447,19.4538017782148
533,Bangladesh,2.40245467557373,-13.5281032752331,-13.4678337540583,-7.86263985832927,4.52060740417445,4.646982275092237,4.79572254592226
534,Bangladesh,2.24863084635016,79.3074581088792,138.129956709191,76.621341988942,8.87878492599136,221.28025683633385,11.4763141877586
535,Bangladesh,2.3012649371406604,47.6554295786297,-30.1233422781876,17.1644299659435,-6.19059698959947,19.265875249232312,5.315984668164379
536,Bangladesh,2.3929036742120298,8.7105737477388,72.19561361688329,37.05835515572971,37.301092464704496,8.03955988808076,28.1562421586673
537,Bangladesh,2.37552705963375,25.209281443501702,16.2374269688681,10.922640008520501,15.5922369237214,18.481561648605727,15.7420986042348
538,Bangladesh,2.4681475229492102,32.563531919703806,44.794289684475295,52.931966928554495,12.631760815543599,12.872225585279587,13.355320897377501
539,Bangladesh,2.65111072335302,4.07061408937134,1.3722222969754199,7.56836548471187,0.24516494058424104,0.41195167957497336,1.4260928087776101
540,Bangladesh,2.7862626306897003,-9.74447898634947,0.391888812592222,-13.1459412020046,-5.831679137034549,-10.512889399162962,-8.986176919233461
541,Bangladesh,2.81196155136265,14.8375035971363,-3.7353561261226,-11.5630312911979,2.4257895025205203,-2.9436415370616587,2.05581115132247
542,Bangladesh,2.73353609061177,5.0860831296706,2.08026008035977,7.17246022478081,16.3446363528997,16.68006351285969,17.2168861281075
543,Bangladesh,2.59248380691909,8.37146111291771,3.68690255622941,9.53214037395031,2.7343096759077503,2.202596453122685,3.76227886057409
544,Bangladesh,2.41003409171234,-0.0607267291354407,-4.27730599523261,2.16877923957847,4.1803401689255395,8.275036441735839,5.4815497400495
545,Bangladesh,2.25752577958673,9.07264607405908,11.967181805297198,16.8103564307184,14.266584753589699,2.9648820447818247,13.6232217807898
546,Bangladesh,2.1878509295468302,16.8055211197385,12.4423092090816,4.29064469520394,8.37801372487192,11.424016286733064,8.010591968872191
547,Bangladesh,2.14710882925313,11.8152454856961,15.156428773103,6.81175050903386,7.3639248522023095,27.128370279790225,8.62296272053586
548,Bangladesh,2.14882071915987,12.020060512630101,6.52804091741814,9.215279517284511,4.05826531437563,6.5215355736303104,4.38523163880608
549,Bangladesh,1.95541664277829,13.240832535144902,-5.969879005010611,-4.011317289636709,5.35175123287901,4.997204987851299,6.85993677853014
550,Barbados,0.45719001444193197,21.1641931613755,20.9512458461922,10.3053662598076,16.6499114131724,11.513406369993053,14.397722827129199
552,Barbados,0.486736932037556,13.474470773380402,12.3125492775623,21.744193696864,18.8702121782582,34.7539590763416,22.010801359100103
553,Barbados,0.493780733558701,23.5231429499266,15.257187299734499,22.838616766549503,11.4001699802715,-1.5081661532306057,19.5717173368318
554,Barbados,0.503963782941707,14.7689371111495,6.15784674225756,-6.1118372613366105,17.8712597545907,4.892508293493925,17.5456446004005
555,Barbados,0.513578048484353,0.17879463877394897,16.4097894411154,52.448985269015,8.85680444382956,13.374037834255171,8.53520286638229
556,Barbados,0.5250464045997821,21.294928886618,7.26148414571217,1.14455310012475,8.708243748170629,13.672391438671026,13.7492844827997
557,Barbados,0.539126742849371,31.0736755696599,25.2017790614364,6.663871954228769,11.897648104773399,10.226612278054484,11.916264129523
558,Barbados,0.527869518622847,36.590275595384,35.0480197110353,24.6365429947254,21.645750375805,10.859250720061862,21.249999905895397
559,Barbados,0.491808476067423,37.5921095814556,21.4612763281522,33.764186369221,13.3762117441964,22.77698498826519,28.3468071010201
560,Barbados,0.43734595287390204,-6.245365338769179,5.45396214939919,23.7332076074999,15.6683061178385,24.399690463378068,10.060676162178
561,Barbados,0.376152408474816,11.6266806147772,0.600851737604379,-14.1904762955794,2.27010211675871,2.4283933692973214,4.48388107961375
562,Barbados,0.337581461575164,17.2886160737466,10.8036591537217,-6.503884330250701,4.696092277185589,5.197568291095234,6.165829147432509
563,Barbados,0.30174850392778996,11.182709009805698,5.560862518645929,-11.2298198039745,8.92063331238068,11.990754437113614,8.99796468516467
564,Barbados,0.24564772095663198,-1.4308137685444298,-6.431387813852861,-0.56164733939108,0.654962079075338,17.724458120409594,4.65085981534145
565,Barbados,0.17796836893346696,-8.378759095151269,-0.8911300976066842,13.986013965833699,17.8401427129318,2.7394259409410315,9.797087006640169
566,Barbados,0.109919882339282,-10.4151348026609,-7.6740781843585895,10.122699310397099,12.9987821147188,6.122013506584523,10.1171579973086
567,Barbados,0.041754622004686,12.655771982332599,12.8718102756461,16.4131133484553,4.26653720156475,7.999999766957356,6.36647560086931
568,Barbados,-0.0011593665221298801,14.1948732166889,15.390274956723198,20.7988218118838,8.69165178191961,14.293690768972466,10.5801497197355
569,Barbados,0.0421241386773019,-2.01276106758874,3.1474611265231496,-1.21895457158929,3.2754249352239,12.962058329807437,0.38224737692247296
570,Barbados,0.206282738693075,-5.562875966771691,-4.11325699310659,-10.0132406058968,2.15460710523689,-5.536211699164351,-0.8010812028638069
571,Barbados,0.31225665183769397,-1.8563455471972798,-19.5650882300516,-49.3838513389761,-3.6652391214022897,-12.126796903796532,-3.34662734601637
572,Barbados,0.300908490000462,8.46829027073803,15.866449992613301,44.5494186479576,5.2294774547883796,8.745805369127524,5.47695933280203
573,Barbados,0.274717906473309,11.591064508775899,5.27859237536656,20.487682016437798,1.5555191446241199,1.1571841851494735,5.13667842192675
574,Barbados,0.225820749526195,6.7102441017260706,21.6059101368535,12.5391195595281,9.98243958624232,4.842707340324126,5.144560770898731
575,Barbados,0.186806860767885,9.18357580398161,7.5341101483915995,6.748238612268961,5.50694498668911,14.948172394980896,6.6271018463000795
576,Barbados,0.164007412678413,2.4106947183870098,14.637647603611901,34.5258772603251,7.413666926924879,3.2906185730106063,5.69779428094192
577,Barbados,0.15880010941251502,2.80333832655681,4.48376151236062,38.368189794780996,9.67374249169046,16.495634859856033,12.755002558541
578,Barbados,0.200271580400701,3.0349708576186503,6.742441815510711,8.08919588676779,6.149425754840231,1.4462266631606546,4.78776764374875
579,Barbados,0.184350986107428,6.89724837367167,4.922129663165519,-4.35908512424444,3.8959716773121897,7.374287195438045,3.05041100951022
580,Barbados,0.27205023861072103,-5.390081644995449,-4.28043770927543,-13.844765320381999,2.1544090731516903,1.544960772480386,-0.15537400071186
581,Barbados,0.40621455514231397,-3.2281262485017903,-0.32456994482310497,13.2620992564663,0.242947950759653,8.106501842386793,1.6989395546904702
582,Barbados,0.391810999981245,13.8427875485096,9.464886573320321,8.43507220570531,0.7825175885146191,36.49257833974711,3.32060829199083
583,Barbados,0.376076172247374,4.14505893019039,14.668649809948699,13.033094433081601,11.0987422748243,-1.9413565329466695,7.31331205607213
584,Barbados,0.362004431947271,19.207465700954103,16.2626466434151,9.055237054007119,11.8499564350454,4.781072866179259,10.8967518778881
585,Barbados,0.351792546302642,13.261669685108302,5.70720218172802,24.1426790829152,8.34926900437798,-4.061152489219911,7.16393400396693
586,Barbados,0.376814273828229,5.426316603909839,3.95431198255036,-1.13754800162745,6.83444983262941,-0.5834763422407407,10.8254988203772
587,Barbados,0.43876453338442795,2.2726160771074904,9.80754912799224,-1.28706731311308,5.757432567003419,4.797132899322687,2.37301588999596
588,Barbados,0.42401012342509997,-8.86932810294927,-15.954386685843401,-13.5290724569809,-4.03748726053498,11.084617074012492,-6.67230938833941
589,Barbados,0.33602273266835,-7.4358907057928,6.30729739640629,-4.9762892317446905,4.6276842723637,-1.3172908546574047,1.43917136548685
590,Barbados,0.282114658677667,0.19565587251175698,4.240542715879029,10.4281191463334,2.94501865239367,3.0960571958465577,2.82059639572678
591,Barbados,0.258089340293143,2.5159190604216697,-2.4906792561053597,-6.1002613345686605,0.356516852500887,-2.6391292941547184,-1.0220388842174102
592,Barbados,0.24185635615159198,5.686837455830379,8.51357466063349,3.60371592567343,0.628896786241184,-1.3747943439965549,1.45663994849565
593,Barbados,0.226825348093839,-1.8258280221502399,-2.5769864270375002,0.4774163744952539,1.3138456487839598,-2.593416029292928,0.40827422361673293
594,Barbados,0.212617975948936,0.6941599042171059,-4.36479979455133,2.76093213736083,-0.535783663189903,-4.58646499379295,0.603586470285555
595,Barbados,0.20353635425394098,-6.69044731397588,-8.91807231827452,-0.761153655035162,3.5306255873580996,0.8792620606897783,2.28842478799142
596,Barbados,0.193074441322238,0.871046592497437,-0.389831507879179,-1.72814638951329,0.201641228487892,-6.7028123812306495,3.07846653252805
597,Barbados,0.179449616207061,1.6678438603268102,0.425394631399878,-6.575123477930111,-0.215312912672271,-0.668726362592964,2.32243189095204
598,Barbados,0.17591030004862,7.26883893797001,-0.6950584536791421,6.1540461300712,1.10953365130974,-3.3871882793536034,4.45271573627712
599,Barbados,0.183096580769515,-28.467359967051,-14.9679717062795,10.0421120829284,-2.49656205628165,-1.1279490270363346,-12.254308118514302
600,Barbados,0.180624383222949,5.89082010867609,14.036822663680502,4.1624963202825995,3.52826510721246,9.030741095532523,3.68166445481399
601,Belarus,0.17489644151245,48.58430004700811,59.895171117494,0.9631438061106221,-8.263625573915428,-31.850243125639878,-7.584957034735839
603,Belarus,0.0436907276859077,7.96261799652895,36.4057034190814,22.13949663396,5.854805864778019,11.713581919423245,-5.36972177744849
604,Belarus,-0.0485569177911981,-4.952481981864961,-8.99929782074622,-27.592889542603697,-3.60683147739505,0.007726679775177382,-9.79758280356494
605,Belarus,-0.13077311165832198,-36.2858543488701,-41.2384548496535,-31.293977548937697,-8.8636571762708,-8.396879620947804,-8.569991026461981
606,Belarus,-0.241232396735668,-2.32809881797734,-2.36751013863523,-0.5479180941418971,5.90168860733737,4.6666062308018175,4.65826845925547
607,Belarus,-0.340489049015568,25.560566745012398,26.5897794024499,10.9375690235782,-6.63555746907065,-3.863819831348048,-2.7774667461867404
608,Belarus,-0.417828262181318,6.51720004346625,5.09847275517347,7.473907263742991,8.48525595505844,5.546057126284176,7.9759952536624805
609,Belarus,-0.474855529335072,-20.0522418949956,-23.096338379471998,-29.2292316035567,-19.7608636807514,-21.70723265413032,-20.2578011314265
610,Belarus,-0.502508516694777,-6.162209107474871,-5.01747469714564,-8.04885153223649,-16.1370999387774,-14.287355230399987,-14.175397724681499
611,Belarus,-0.538917677726369,25.3626882409416,26.7190627271509,10.9443245095305,22.802644884286103,31.224492782180825,18.593450308332898
612,Belarus,-0.64522744313934,10.3353740577522,9.2055097912824,10.255274052274801,20.247130830062698,15.262270178679982,18.131449390891103
613,Belarus,-0.6858148893757241,24.4733959526439,25.054425412515897,37.432078978476206,19.018846890032002,24.167265687192764,22.134465806037998
614,Belarus,-0.657329643772752,35.3093989157754,39.731044765932396,49.1399505599436,22.8762315233425,25.110486458775405,29.8234228377744
615,Belarus,-0.645508590647414,14.9904332154219,3.88429109344394,29.6026822501334,27.7584089911163,31.69858692994627,30.5445642261656
616,Belarus,-0.608575823063994,22.888429302186697,33.007639178853196,38.3573863769576,18.9295345661377,13.060598542206893,22.3492324180098
617,Belarus,-0.493321316090611,24.2914069569132,28.1703653984365,29.754023821114,21.952364875908497,18.13018795839514,22.4932763436272
618,Belarus,-0.38835797242129294,34.1711493528734,37.0792942912458,48.1539174610717,30.8348244588272,19.707882334608477,34.1826029895058
619,Belarus,-0.307708780274595,-32.835442797726,-27.118613473998604,-19.7915212319873,-14.8073293989363,-17.970543440170943,-19.0009935966548
620,Belarus,-0.26933579074102104,18.2451642166645,21.508893252874998,24.0723893851302,11.4986890718591,11.949064271305776,12.499148768735301
621,Belarus,-0.25120673463409,64.8274969294874,32.9345996785249,-1.21182902873759,-6.40819803891787,-9.415218418165106,7.91592835301371
622,Belarus,-0.13631426702082,6.77494522483728,-0.603650277341427,0.285090067230475,5.436282588499809,7.288500856576707,6.352683552700619
623,Belarus,-0.0269451994269753,-14.8562351002155,-4.86369958925387,27.117850458319896,20.707651089850604,13.822723855485485,14.982856901247
624,Belarus,0.0268492747548698,-1.7187318353166599,-5.446321329893251,-6.29251177769297,7.407505102471559,6.871112762027365,4.35009049546104
625,Belarus,0.070870486609964,-24.366439840747105,-25.5482094225322,-40.3062449405119,-27.0587431247037,-22.28855747649734,-28.3687449255052
626,Belarus,0.0773250421700399,-8.91050616102092,-8.46433988498373,-22.9109198610468,-12.5186304043572,-11.32229188736037,-15.4658797089725
627,Belarus,-0.00241035587771332,22.5238217831957,21.764613624825397,21.3964616498582,14.583364114993598,14.669616311726232,14.6717283079621
628,Belarus,-0.12672184935200698,15.7150523659746,13.5841219267872,9.88487013103296,8.4181175450902,10.302113182270569,9.69497757528847
629,Belarus,-0.222813007254651,-0.8685833087804119,2.34099854171281,11.3878210360916,9.638987154976421,14.81681757470732,7.2947826264177404
630,Belarus,-0.41586851976298495,-10.6932067238067,-16.0687232627013,-10.2583514514461,-6.878731278776949,-4.027101858663428,-4.7174243940993
631,Belarus,-0.576858001150126,31.353073571124202,27.840279470093,0.19216446253502698,9.16951691860135,8.540183073440687,11.136252062693698
632,Belgium,0.35073054639294104,25.8272391179835,22.566564103446805,16.0451571276915,25.631428012463,28.39302789969331,24.7729653906421
634,Belgium,0.28537267617962897,39.6319987019752,44.037414010659894,33.3054273527702,29.542708999305397,30.278679934259877,28.309955691809698
635,Belgium,0.21674592258618103,29.243092760550297,33.3114872099669,28.8459910335043,16.9510667200861,19.656356185861345,17.3643941303102
636,Belgium,0.14734746357727402,1.7465965610441798,2.05830196791245,3.0437772175600295,23.0289920156639,30.935727250919246,17.2078331263156
637,Belgium,0.10351894774685001,14.501387227309301,14.5798147225175,9.67556276454426,8.25690676280894,9.083753159797348,8.27961705146487
638,Belgium,0.13133423447417802,13.974125613521199,16.2663958736115,15.012463908868101,18.720943487214104,19.388237263519986,16.4862872265643
639,Belgium,0.141349609298568,17.7359084566608,18.1181826548412,21.2498374160551,23.107939801075503,26.679648877641007,21.924463518440298
640,Belgium,0.142150073171931,25.3254818810653,27.4651233245138,12.863742911388199,17.1113549464325,16.577754867363304,14.8514851485148
641,Belgium,0.151302147096576,9.46598583628108,11.758764220550999,11.550500584540801,9.63240386954884,8.588668386887587,9.482758620689651
642,Belgium,0.14860129010256698,-10.925614975259302,-12.405384886819,-29.8096876283013,-14.4453168972801,-12.9781588313319,-17.322834645669197
643,Belgium,0.13969494062735502,-5.494907057656911,-6.3280542387713306,-15.860714629111099,-11.5614164051572,-13.310473343763876,-12.2926893314285
644,Belgium,0.09321984636225801,-1.59654931004433,-5.04992453413455,-17.7780062294725,-5.1224670655454005,-6.698803405874177,-5.3314507043214405
645,Belgium,0.071636112871265,1.95960868775262,1.68561095759436,0.9993256540613559,-5.782405294772491,-4.686182456820742,-4.39854703108439
