CountryID,Country,Year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Changes in inventories,Construction (ISIC F),Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)",Gross National Income(GNI) in USD,Gross Domestic Product (GDP),GDP_Growth_Rate,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Imports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Per capita GNI_Growth_Rate,Manufacturing_Growth_Rate,"Agriculture, hunting, forestry, fishing_Growth_Rate"
56,Belgium,2017,0.885205508,0.885205508,11384489.0, Euro ,44567.0,3343856282.0,5900437753.0,22762962738.0,418000000000.0,375000000000.0,116000000000.0,123000000000.0,117000000000.0,259000000000.0,413000000000.0,62489218021.0,73945653736.0,244000000000.0,449000000000.0,43904042210.0,60773571219.0,507000000000.0,503000000000.0,5.672268907563027,0.5978084333819078,10.582010582010582,11.021505376344077,6.956521739130439,5.633802816901401,5.009307038005706,6.297907644088174,11.845624593437986
56,Belgium,2018,0.846772667,0.846772667,11448595.0, Euro ,47876.0,3276322097.0,9728467061.0,25706309197.0,451000000000.0,407000000000.0,126000000000.0,138000000000.0,128000000000.0,281000000000.0,453000000000.0,66139475417.0,77161560048.0,265000000000.0,484000000000.0,47785080426.0,65728267057.0,548000000000.0,543000000000.0,7.9522862823061535,0.563099494408581,7.8947368421052655,9.685230024213066,12.195121951219523,8.533333333333326,7.424776179684511,5.841419546606108,-2.0196497488105813
56,Belgium,2019,0.893276257,0.893276257,11510568.0, Euro ,47002.0,3590378648.0,3837558620.0,25331469208.0,442000000000.0,398000000000.0,123000000000.0,134000000000.0,130000000000.0,275000000000.0,438000000000.0,66155122262.0,77856877365.0,260000000000.0,478000000000.0,47879029205.0,63525476638.0,541000000000.0,536000000000.0,-1.2891344383057057,0.5413153317066488,-1.9955654101995512,-3.31125827814569,-2.898550724637683,-2.211302211302213,-1.8255493357841046,0.023657346692496084,9.585643343417583
56,Belgium,2020,0.875506397,0.875506397,11561717.0, Euro ,45890.0,3942975188.0,582634235.0,25150929880.0,417000000000.0,388000000000.0,129000000000.0,128000000000.0,127000000000.0,260000000000.0,408000000000.0,64558637372.0,77169967270.0,261000000000.0,471000000000.0,47248541121.0,57095185337.0,531000000000.0,525000000000.0,-2.0522388059701524,0.44436556041369535,-5.65610859728507,-6.849315068493156,-4.477611940298509,-2.5125628140703515,-2.365856772052255,-2.4132445612862763,9.820594833261165
56,Belgium,2021,0.845494139,0.845494139,11611419.0, Euro ,51639.0,3939944521.0,10630824729.0,28739288521.0,516000000000.0,433000000000.0,143000000000.0,155000000000.0,144000000000.0,291000000000.0,510000000000.0,73193410993.0,87824381725.0,288000000000.0,529000000000.0,52717810745.0,67601178259.0,600000000000.0,594000000000.0,13.142857142857146,0.42988424643155554,23.741007194244613,25.0,21.09375,11.5979381443299,12.527783830899985,13.375086545344317,-0.07686244157010247
84,Belize,1971,1.643682118,1.643682118,123091.0, Belize Dollar ,245.0,7878964.0,1271209.0,1494085.0,13474524.0,26315597.0,4160812.0,9299593.0,8028384.0,22154784.0,15709957.0,2804708.0,3225496.0,10413023.0,31881148.0,2006735.0,6862845.0,30119355.0,35385285.0,26.74819582730461,1.8080310987965698,30.60279365124905,27.360354177872882,24.823769311283563,24.880500163648357,25.64102564102564,27.631240645658337,30.747945054082493
84,Belize,1972,1.6015618459999998,1.6015618459999998,125054.0, Belize Dollar ,315.0,10563423.0,1679460.0,2002520.0,18383266.0,33738204.0,5196194.0,12422347.0,10742887.0,28542010.0,21233992.0,3747775.0,4279233.0,12967923.0,41145613.0,2548846.0,8783668.0,39372292.0,46000141.0,29.997938408578584,1.5947550998854476,36.42979893018856,35.16263602758429,33.57946955312991,28.20611289950974,28.57142857142858,33.62442721310026,34.07121799261934
84,Belize,1973,1.632683781,1.632683781,126875.0, Belize Dollar ,514.0,14606645.0,3491184.0,2825520.0,24555373.0,58898086.0,9181965.0,20028373.0,16537189.0,49716121.0,31414706.0,5641078.0,6575608.0,25418198.0,69197196.0,4437955.0,15333270.0,65230023.0,74809672.0,62.62922324520701,1.4561709341564422,33.57459441646549,47.94536043905451,61.22857460027482,74.5738629122048,63.17460317460317,50.51805404540026,38.27568014648281
84,Belize,1974,1.710926784,1.710926784,128620.0, Belize Dollar ,639.0,24261439.0,2454810.0,4527758.0,41368811.0,70891032.0,11682748.0,25015682.0,22560872.0,59208283.0,44947663.0,8074656.0,9235278.0,26062624.0,88171868.0,5529030.0,18555740.0,82236131.0,99801545.0,33.407275198319276,1.375369458128084,68.47152352358891,43.07841365760354,24.901218885827614,20.362199885408838,24.319066147859925,43.14030048866546,66.09864209063751
84,Belize,1975,1.808043705,1.808043705,130801.0, Belize Dollar ,728.0,28973772.0,4424672.0,5488081.0,52746182.0,81252772.0,11457231.0,33738123.0,29313451.0,69795540.0,59495182.0,10187915.0,11406540.0,28308460.0,101172385.0,5955625.0,21039908.0,95185752.0,115631825.0,15.861758452737384,1.6956927382988596,27.502291521020506,32.36546247131915,34.86789206866317,14.616432724522909,13.928012519561817,26.17150501519816,19.42313891603873
84,Belize,1976,2.225673132,2.225673132,133471.0, Belize Dollar ,602.0,17484688.0,5032185.0,5084012.0,32514839.0,75201606.0,11062713.0,31091717.0,26059532.0,64138893.0,47524378.0,10345294.0,11160787.0,26799003.0,84755257.0,5878066.0,18348701.0,80290316.0,91148264.0,-21.173721853823547,2.041268797639151,-38.35603304898921,-20.120627582919237,-7.84396334081775,-7.447334842926956,-17.307692307692314,1.544761612164991,-39.653394111060166
84,Belize,1977,2.0,2.0,136183.0, Belize Dollar ,757.0,24546511.0,2950000.0,4613181.0,49462707.0,96736521.0,13401265.0,34400000.0,31450000.0,83335256.0,65293659.0,13815146.0,15255579.0,32460366.0,107499706.0,7547685.0,23076386.0,103050000.0,117157470.0,28.535053613308527,2.031902061121893,52.12348737141217,37.389823387062535,10.640399820955526,28.636243486608514,25.747508305647848,33.54039044226293,40.38861316827615
84,Belize,1978,2.0,2.0,138933.0, Belize Dollar ,845.0,27490097.0,50000.0,6571607.0,51273481.0,108110345.0,18443775.0,40650000.0,40600000.0,89666571.0,68952499.0,16117671.0,17545719.0,34446756.0,121723427.0,8956586.0,26712665.0,117350000.0,133767698.0,14.177694345908964,2.0193416212008763,3.6608873832966626,5.603668190811617,18.168604651162788,11.757528472623079,11.62483487450463,16.666671492288245,11.991871268385147
84,Belize,1979,2.0,2.0,141823.0, Belize Dollar ,980.0,29286183.0,7350000.0,7093853.0,55212707.0,125648456.0,24076848.0,54950000.0,47600000.0,101571607.0,83820693.0,16117671.0,18333383.0,41549988.0,139072343.0,11271209.0,31537728.0,138950000.0,156357607.0,16.887417020512686,2.0801393477431596,7.682774649140756,21.562951619781035,35.178351783517826,16.22241701291398,15.976331360946737,0.0,6.533574617797822
84,Belize,1980,2.0,2.0,145133.0, Belize Dollar ,1328.0,46598457.0,2850000.0,8530032.0,68523481.0,181972789.0,30345915.0,46950000.0,44100000.0,151626875.0,88843283.0,18420195.0,20805292.0,45727314.0,170664484.0,8654678.0,40348711.0,192800000.0,215600751.0,37.88951822471931,2.3338950663855718,24.10817133092207,5.992064513234219,-14.558689717925388,44.82692011750626,35.51020408163266,14.285711626698427,59.114135836684476
84,Belize,1981,2.0,2.0,148764.0, Belize Dollar ,1284.0,44403241.0,2450000.0,9008759.0,65441989.0,193845702.0,33344164.0,50250000.0,47800000.0,160501538.0,96693157.0,18420195.0,20441754.0,52392817.0,179502969.0,11019620.0,42236779.0,191000000.0,213607523.0,-0.924499562619796,2.501843136984694,-4.496986952545512,8.835641519460724,7.028753993610226,6.524554063959531,-3.3132530120481896,0.0,-4.710919934537749
84,Belize,1982,2.0,2.0,152409.0, Belize Dollar ,1144.0,35323028.0,-3200000.0,8138347.0,54640884.0,190256060.0,38250389.0,37200000.0,40400000.0,152005671.0,84153315.0,18420195.0,21835314.0,59985415.0,174890361.0,12126613.0,37481645.0,174350000.0,198492217.0,-7.0762048956487416,2.450189561990812,-16.50485439860332,-12.968696430089665,-25.970149253731346,-1.8518037609108307,-10.90342679127726,0.0,-20.449437463359942
84,Belize,1983,2.0,2.0,156053.0, Belize Dollar ,1176.0,35921723.0,2450000.0,7137374.0,58929558.0,187992586.0,40748930.0,38200000.0,35750000.0,147243657.0,81725176.0,23025244.0,25022034.0,65187466.0,184514386.0,14743144.0,36502647.0,183500000.0,209288864.0,5.439330147639998,2.390934918541565,7.848837145460541,-2.885375341422969,2.6881720430107503,-1.1896987670195647,2.7972027972027913,25.000001357206038,1.694914150621507
84,Belize,1984,2.0,2.0,159721.0, Belize Dollar ,1262.0,38615852.0,6800000.0,8704115.0,109662984.0,185649631.0,42248055.0,49650000.0,42850000.0,143401577.0,126629119.0,25327768.0,29614577.0,68316105.0,201642255.0,16252681.0,40138926.0,201600000.0,233539796.0,11.587301654043092,2.3504834895836657,86.09164521478338,54.94505511985683,29.973821989528805,-1.2463018089447386,7.31292517006803,9.999998262776288,7.4999993736380555
84,Belize,1985,2.0,2.0,163436.0, Belize Dollar ,1219.0,37218896.0,8850000.0,8573553.0,124498619.0,159683002.0,43338327.0,45200000.0,36350000.0,116344675.0,124533601.0,29932817.0,36133722.0,69746171.0,208703637.0,17661582.0,39369713.0,199300000.0,231657304.0,-0.8060690435817586,2.325930841905577,13.52838894115813,-1.654846860302328,-8.962739174219536,-13.986900410267989,-3.4072900158478636,18.181819258609757,-3.617571353857474
84,Belize,1986,2.0,2.0,167191.0, Belize Dollar ,1337.0,41110416.0,6650000.0,8834676.0,126500000.0,187450000.0,46700000.0,46400000.0,39750000.0,140750000.0,132450000.0,29932817.0,38762510.0,72100106.0,224953147.0,20580020.0,43565420.0,223500000.0,252364721.0,8.938814638022375,2.2975354267113834,1.6075527713283355,6.356837782278535,2.6548672566371723,17.388825142453168,9.680065627563582,0.0,10.455764190318817
84,Belize,1987,2.0,2.0,170980.0, Belize Dollar ,1658.0,54328301.0,1203616.0,13636302.0,163449074.0,209439153.0,46231668.0,62627845.0,61424229.0,163207485.0,166137949.0,45694741.0,55813615.0,82858623.0,284886961.0,25978476.0,52271647.0,283401939.0,322035746.0,27.607275978959045,2.2662703135934326,29.208754150197635,25.434465081162692,34.97380387931035,11.730676447052545,24.008975317875848,52.65767000813857,32.15215579428825
84,Belize,1988,2.0,2.0,174817.0, Belize Dollar ,1936.0,58955766.0,-1204650.0,20410425.0,186587878.0,226706770.0,45718895.0,85196176.0,86400826.0,180987875.0,197500562.0,53098993.0,65115778.0,100457524.0,336685523.0,28349886.0,63396144.0,338509362.0,385750267.0,19.784921950869382,2.2441221195461436,14.156583107959353,18.87745285696285,36.03561802262236,8.244693865812192,16.76718938480097,16.20372900242504,8.517595645039599
84,Belize,1989,2.0,2.0,178695.0, Belize Dollar ,2321.0,65414692.0,11204049.0,32791150.0,195807740.0,246998790.0,45245658.0,121116320.0,109912272.0,201753131.0,220545824.0,60060194.0,73668038.0,127435624.0,419043839.0,38382457.0,81351879.0,414736736.0,467890526.0,21.29363633078185,2.2183197286305134,4.941297419117441,11.668453885209695,42.16168575453434,8.950778135121418,19.886363636363647,13.109855021167727,10.955545891813202
84,Belize,1996,2.0,2.0,209840.0, Belize Dollar ,3653.0,100490633.0,172409.0,56642531.0,355026769.0,633989455.0,117607346.0,154232678.0,154060270.0,516382109.0,321621313.0,87440692.0,125775108.0,251194474.0,760078476.0,69093228.0,156882503.0,766449698.0,851461868.0,4.00515248598563,3.0871111635127457,7.829940913435207,5.857677938074901,-3.108170339098304,6.339385684225984,0.0,6.216786259213358,2.449710166202479
84,Belize,1997,2.0,2.0,217117.0, Belize Dollar ,3614.0,98873813.0,958642.0,53497994.0,382290385.0,711094498.0,131910611.0,155248069.0,154289427.0,579183887.0,363622767.0,85306181.0,123376585.0,263494006.0,772514884.0,69725506.0,163546982.0,784587324.0,867888646.0,1.9292441173654584,3.4678802897445626,7.679312767539503,13.059288144874891,0.6583501065837716,12.16188098901425,-1.0676156583629859,-2.4410957314930704,-1.60892607771711
84,Belize,1998,2.0,2.0,224907.0, Belize Dollar ,3522.0,98865152.0,1182520.0,51306279.0,401042664.0,759078002.0,140811725.0,154298573.0,153116053.0,618266277.0,391283629.0,87678560.0,129936986.0,281137877.0,809971642.0,72017824.0,176707524.0,792049671.0,914247391.0,5.34155449707312,3.5879272465997536,4.9052447395453,7.607021482238485,-0.6115992334822518,6.747837894254105,-2.545655783065859,2.781016536187453,-0.00875965003999113
84,Belize,1999,2.0,2.0,232733.0, Belize Dollar ,3743.0,110606224.0,-16667.0,60025658.0,440616503.0,799653419.0,148338612.0,213069671.0,213086337.0,651314807.0,492338698.0,90069522.0,130710256.0,301379934.0,878369726.0,79487259.0,196160398.0,871219702.0,975043702.0,6.649875252419513,3.4796604818880583,9.867737912293538,25.826551767132578,38.08920384506731,5.34535540393648,6.274843838728006,2.7269631253068027,11.875844787048928
84,Belize,2000,2.0,2.0,240406.0, Belize Dollar ,4347.0,121132255.0,15973036.0,86601763.0,487924614.0,868907485.0,161185493.0,297984441.0,282011405.0,707721992.0,611537806.0,107644423.0,159118234.0,328245003.0,1008540605.0,88267806.0,225175544.0,1045058382.0,1116008766.0,14.4573072684695,3.2969110525795653,10.73679961551508,24.210794009127422,39.853053511308985,8.660510210361515,16.136788672188086,19.512594948599826,9.516671503043073
84,Belize,2001,2.0,2.0,248100.0, Belize Dollar ,4328.0,111446276.0,-1939616.0,84623390.0,490927817.0,955062827.0,177167622.0,257264066.0,259203681.0,777895206.0,600977664.0,105651506.0,159124234.0,342288417.0,1041157334.0,102501591.0,241173427.0,1073740187.0,1163224445.0,4.230762377362907,3.2004192906998963,0.615505533811822,-1.7268175240174766,-13.665268852074064,9.915364234663016,-0.4370830457786967,-1.8513889939286488,-7.996201342078546
84,Belize,2002,2.0,2.0,255987.0, Belize Dollar ,4467.0,114166334.0,7250760.0,87238479.0,542614751.0,1039582501.0,192846328.0,256409273.0,249158513.0,846736173.0,615211861.0,106690197.0,159313558.0,367101013.0,1096912357.0,120205840.0,248887135.0,1143531551.0,1232761176.0,5.977928962797896,3.178960096735195,10.52841827457498,2.368506826902639,-0.33226288198368037,8.84964544850828,3.211645101663585,0.983129383882142,2.440689897973791
84,Belize,2003,2.0,2.0,263998.0, Belize Dollar ,4473.0,136856244.0,9815038.0,70095880.0,583088139.0,1096781713.0,203456989.0,231379560.0,221564522.0,893324724.0,651445967.0,105558637.0,155479106.0,409397699.0,1157752795.0,124272323.0,261651545.0,1180856531.0,1298094279.0,5.299737229881751,3.129455792676983,7.45895461290178,5.889695614954982,-9.761625508762318,5.502133014453281,0.1343183344526544,-1.0606035341747422,19.87443163411029
84,Belize,2004,2.0,2.0,272128.0, Belize Dollar ,4543.0,144852215.0,12744910.0,77479189.0,592076975.0,1132562979.0,210094544.0,233418723.0,220673813.0,922468435.0,617492508.0,111858150.0,165433555.0,444674490.0,1240815767.0,136754826.0,271621493.0,1236312952.0,1389709542.0,7.057674044336504,3.079568784611997,1.5415912962002398,-5.212014613638704,0.8813064559376027,3.2623871802282656,1.5649452269170583,5.967785468847997,5.8426059098918515
84,Belize,2005,2.0,2.0,280375.0, Belize Dollar ,4676.0,143587058.0,18122191.0,77471610.0,674186098.0,1155939817.0,214431032.0,261828067.0,243705876.0,941508785.0,696869048.0,115420561.0,170268148.0,474898508.0,1304322460.0,146850035.0,291247101.0,1311073147.0,1461541587.0,5.168853118517336,3.030559148635925,13.86798110161267,12.854656367749806,12.170979103505752,2.0640651719554315,2.927580893682591,3.18475765958941,-0.8734122567611413
84,Belize,2006,2.0,2.0,288729.0, Belize Dollar ,4909.0,151398821.0,7800596.0,80636843.0,823898203.0,1173060357.0,217606955.0,274069560.0,266268964.0,955453403.0,748768797.0,123083590.0,217547321.0,506939329.0,1405954321.0,150034687.0,299397320.0,1417440656.0,1580978901.0,8.172009271741643,2.9795809184128386,22.20634709676259,7.447561223870003,4.675393719344845,1.4810926787203194,4.982891360136876,6.639223491557966,5.440436700081985
84,Belize,2007,2.0,2.0,297173.0, Belize Dollar ,5000.0,148301923.0,-5216342.0,90545454.0,862991353.0,1259506825.0,244890225.0,294611053.0,299827394.0,1014616600.0,774193076.0,128819525.0,248422530.0,544641819.0,1507525085.0,162276991.0,313336369.0,1485999537.0,1696115392.0,7.282607688639864,2.9245416982706995,4.744900505627148,3.39547789676391,7.4949925121199135,7.369311176884308,1.853738032185781,4.660194750575597,-2.0455231946621355
84,Belize,2008,2.0,2.0,305671.0, Belize Dollar ,4966.0,144876273.0,-17722548.0,98413259.0,935978407.0,1324184476.0,256546445.0,365307384.0,383029932.0,1067638031.0,897427330.0,127760852.0,249070537.0,551271397.0,1536634054.0,159752295.0,333250294.0,1517937733.0,1729093475.0,1.9443301532163781,2.859613760334878,8.4574490516361,15.917767520824476,23.996496492614618,5.135156849983713,-0.6800000000000028,-0.8218265049494633,-2.309916102706233
84,Belize,2009,2.0,2.0,314171.0, Belize Dollar ,4982.0,144239910.0,-5141787.0,75192821.0,767105993.0,1312369325.0,272706465.0,273804062.0,278945848.0,1039662860.0,745030771.0,129991334.0,249585057.0,578316400.0,1504323281.0,148259479.0,308729614.0,1565331886.0,1680692645.0,-2.799202628417763,2.780767557275632,-18.042340799428292,-16.98149297503565,-25.048308905795345,-0.8922586855639847,0.322190898107122,1.7458258653441083,-0.43924583841274956
84,Belize,2010,2.0,2.0,322106.0, Belize Dollar ,4859.0,152967108.0,27535689.0,52895135.0,885429216.0,1366771683.0,285738752.0,264559480.0,237023792.0,1081032932.0,773628998.0,126441702.0,260425844.0,596796949.0,1538821661.0,161963989.0,313772637.0,1565178313.0,1738678810.0,3.4501349888396815,2.525694605803852,15.424625029620898,3.8385296437642102,-3.376349471396811,4.145354281272917,-2.468887996788438,-2.730668184388352,6.0504738251708545
84,Belize,2011,2.0,2.0,329538.0, Belize Dollar ,5156.0,162348126.0,-43450554.0,56571198.0,1038907870.0,1416781489.0,298276201.0,210025997.0,253476551.0,1118505288.0,919321628.0,126450147.0,280410362.0,620488675.0,1611740377.0,160009462.0,331912555.0,1698965344.0,1819538339.0,4.650630613022777,2.307314983266373,17.333814067413833,18.8323641405179,-20.612938534653914,3.6589729376182767,6.112368800164636,0.006678967355244758,6.132702724562189
84,Belize,2012,2.0,2.0,337059.0, Belize Dollar ,5203.0,198883566.0,-9118888.0,52832292.0,1137338142.0,1484098248.0,306948662.0,238356315.0,247475203.0,1177149586.0,993819402.0,141978460.0,244036445.0,656462882.0,1678689371.0,158265626.0,368208562.0,1753842956.0,1903233226.0,4.599786946286488,2.2822861096444047,9.47439853352925,8.10355937802434,13.48895775031127,4.751386118653622,0.9115593483320472,12.280185803184551,22.504380494050167
84,Belize,2013,2.0,2.0,344688.0, Belize Dollar ,5444.0,205132719.0,-10810882.0,56646420.0,1140192655.0,1622521060.0,334945658.0,284037607.0,294848489.0,1287575402.0,1071503106.0,149528194.0,260553069.0,697088850.0,1786484771.0,162441187.0,404622525.0,1876627295.0,2029565283.0,6.63776016907347,2.2634019563340546,0.25098191070778153,7.816682170187694,19.16512763674838,9.327065252353828,4.631943109744374,5.317520699970957,3.1421163274998776
84,Belize,2014,2.0,2.0,352335.0, Belize Dollar ,5569.0,217663412.0,13500000.0,72545282.0,1186559071.0,1690454121.0,347746515.0,365568783.0,352068783.0,1342707606.0,1103766000.0,150883496.0,265556352.0,727243397.0,1879749929.0,177250271.0,419491217.0,1962222928.0,2137962642.0,5.3409151165501045,2.218528060158742,4.066542245880367,3.0109939783973028,28.70435956038737,4.18688315823772,2.2961058045554816,0.9063855877240012,6.108578417468347
84,Belize,2015,2.0,2.0,359871.0, Belize Dollar ,5804.0,210843761.0,8032192.0,85352969.0,1130908309.0,1743740455.0,376817651.0,366392858.0,358360667.0,1366922804.0,1151466874.0,161610997.0,240504162.0,759522997.0,1910656268.0,184874193.0,429558186.0,2088769927.0,2210422670.0,3.389209267577087,2.138873515262474,-4.6900962084508,4.321647341918489,0.22542269425669392,3.1521904876352425,4.219788112767109,7.109790854793019,-3.1331177515493525
84,Belize,2016,2.0,2.0,367313.0, Belize Dollar ,5767.0,172532335.0,-1188073.0,107704894.0,1059495918.0,1794124563.0,405790273.0,402599309.0,403787381.0,1388334290.0,1101719223.0,161954942.0,244518846.0,795545383.0,1922434679.0,184105233.0,418027990.0,2118356626.0,2258430073.0,2.1718653021234102,2.0679632423840744,-6.314604856263372,-4.32037187723735,9.88186592872944,2.8894270277166845,-0.637491385251554,0.2128227697277385,-18.170528650359262
84,Belize,2017,2.0,2.0,374693.0, Belize Dollar ,5688.0,194017638.0,-8155182.0,90009691.0,1128699566.0,1822618537.0,426502692.0,341807227.0,349962409.0,1396115845.0,1085374483.0,160307591.0,235655067.0,823164425.0,1950987253.0,190725893.0,417414540.0,2131072810.0,2286221544.0,1.230565928617966,2.009185626427601,6.53175220633555,-1.4835667435749156,-15.099897252928473,1.5881825926486792,-1.3698630136986356,-1.0171662436827655,12.45291382626914
84,Belize,2018,2.0,2.0,382066.0, Belize Dollar ,5558.0,163632323.0,-1152988.0,95668341.0,1182621337.0,1889041902.0,444917961.0,379791801.0,380944789.0,1444123941.0,1125906279.0,152056596.0,223590513.0,873207742.0,1963643845.0,197774352.0,409770576.0,2123384914.0,2315030002.0,1.2600903913098538,1.9677442599674855,4.77733602672441,3.7343605027427174,11.112864503593434,3.6443920464746205,-2.285513361462732,-5.146977101040706,-15.661109635815684
84,Belize,2019,2.0,2.0,389095.0, Belize Dollar ,5689.0,156950767.0,1966363.0,109026362.0,1238668189.0,1955270981.0,448114784.0,406084872.0,404118509.0,1507156197.0,1200664833.0,159146737.0,235211872.0,880463737.0,2051750773.0,200885921.0,469212116.0,2213591225.0,2416650736.0,4.389607647080496,1.839734496134171,4.739205208505393,6.6398558560663234,6.923022279777968,3.5059613516185584,2.356962936308027,4.662830279325725,-4.083273938487075
84,Belize,2020,2.0,2.0,394921.0, Belize Dollar ,5072.0,174449691.0,26338756.0,100479391.0,770543107.0,1675142993.0,353817019.0,388450530.0,362111775.0,1321325974.0,900924393.0,151575886.0,242957148.0,776952184.0,1793896389.0,150365069.0,348692906.0,2003218025.0,2080159837.0,-13.923853123970831,1.497320705740246,-37.79261356327607,-24.964538958891957,-4.342526209644171,-14.326811512168602,-10.845491298998066,-4.75715125720737,11.149307731640468
84,Belize,2021,2.0,2.0,400031.0, Belize Dollar ,5936.0,191570272.0,40723802.0,150586514.0,1158164943.0,1989813246.0,403843791.0,526854308.0,486130507.0,1585969455.0,1248326800.0,168955049.0,267434666.0,927066592.0,2150076895.0,173963264.0,439455587.0,2374631730.0,2491673431.0,19.782787201270246,1.293929672010341,50.30501635517193,38.5606616603176,35.62970502318532,18.78468013267689,17.034700315457417,11.465651601073269,9.814050630791883
204,Benin,1971,275.35645669999997,275.35645669999997,3088381.0, CFA Franc BCEAO ,110.0,103894852.0,1749119.0,10586363.0,159816539.0,262435366.0,77974768.0,51910453.0,50161334.0,184460598.0,119280759.0,24917311.0,30610553.0,85491586.0,302542622.0,22732150.0,49227118.0,338622819.0,341787647.0,6.126945523855598,2.1478162479001695,23.065921562942403,12.994293246649358,1.5317706978463574,4.328978086095159,3.7735849056603765,-0.32883035300241836,5.89754615175444
204,Benin,1972,252.0276275,252.0276275,3156408.0, CFA Franc BCEAO ,133.0,128345916.0,1550539.0,13849602.0,159791144.0,328268492.0,96433206.0,80721467.0,79170928.0,231835286.0,146375020.0,32598054.0,40046233.0,104048561.0,373869189.0,27666437.0,59912440.0,418766012.0,420920211.0,23.15255237998699,2.202675123308939,-0.01589009507958483,22.71469533489472,55.50137271967171,25.085462757332788,20.9090909090909,30.824927296528905,23.534432678146565
204,Benin,1973,222.88918309999997,222.88918309999997,3227380.0, CFA Franc BCEAO ,160.0,153710513.0,2054635.0,17538962.0,211869480.0,400867918.0,116346033.0,86968595.0,84913959.0,284521886.0,177504870.0,41281767.0,50714048.0,130536719.0,462374174.0,34709472.0,75164461.0,515609659.0,515609659.0,22.495818809707856,2.248505262944467,32.59150331885727,21.26718752967549,7.7391160396032,22.115867885365013,20.30075187969924,26.638746595118846,19.762683372020962
204,Benin,1974,240.7046676,240.7046676,3301276.0, CFA Franc BCEAO ,168.0,148129812.0,-2288256.0,22240950.0,214977445.0,405373157.0,113576262.0,110396794.0,112685050.0,291796895.0,175369434.0,52348919.0,64309882.0,153529361.0,517437893.0,40823512.0,88404378.0,556200345.0,553903483.0,7.426901985170131,2.2896591042889325,1.4669243536161947,-1.2030295281475922,26.93868861512596,1.1238711799331336,5.000000000000004,26.808813682805788,-3.6306566747324576
204,Benin,1975,214.3129003,214.3129003,3378703.0, CFA Franc BCEAO ,185.0,172740125.0,17144083.0,26291472.0,266369700.0,548582792.0,144953706.0,160165697.0,143021614.0,403629086.0,310056066.0,61882706.0,76021999.0,192960168.0,630430494.0,51307977.0,111108752.0,626386576.0,673957826.0,21.67423507607733,2.3453658524764442,23.90588231244446,76.80165746557634,45.08183724973027,35.32785349178904,10.119047619047628,18.21200357547019,16.61401757534129
204,Benin,1976,238.9504943,238.9504943,3460329.0, CFA Franc BCEAO ,175.0,213480924.0,2663911.0,22515178.0,246435316.0,574592005.0,123900590.0,126034865.0,123370955.0,450691415.0,273695607.0,52994376.0,65102816.0,191722366.0,654194261.0,50977976.0,110395002.0,604082937.0,717765317.0,6.500034469515903,2.4158974612447537,-7.483728066668238,-11.727059389317029,-21.30970153989965,4.741164575209633,-5.405405405405405,-14.363188965912387,23.585023456478325
204,Benin,1977,245.6796866,245.6796866,3546454.0, CFA Franc BCEAO ,197.0,230598122.0,9304313.0,24125966.0,263712350.0,680985333.0,138704139.0,134349964.0,125045651.0,542281194.0,358269654.0,56785715.0,69760420.0,209344660.0,710041050.0,55666205.0,120545677.0,699036021.0,785887967.0,9.490936436540022,2.488925186015556,7.010778438914977,30.900768896886245,6.597459361740898,18.51632585803209,12.571428571428566,7.154228969504239,8.018139363121746
204,Benin,1978,225.6558602,225.6558602,3636927.0, CFA Franc BCEAO ,235.0,307594549.0,13617812.0,27538631.0,326974856.0,813099678.0,147963425.0,151639233.0,138021421.0,665136253.0,426542981.0,64818166.0,79628169.0,228421265.0,835445063.0,60736345.0,131526103.0,856411195.0,953850384.0,21.37231056497395,2.551083420227651,23.989208696521036,19.05640799820574,12.868830392838815,19.400468497314915,19.289340101522832,14.145196551632754,33.3898760025461
204,Benin,1979,212.7216443,212.7216443,3732394.0, CFA Franc BCEAO ,271.0,370055067.0,14673567.0,38787440.0,440630057.0,938044246.0,189279917.0,259253633.0,244580066.0,748764329.0,544738532.0,91294687.0,112154188.0,287933769.0,1051276245.0,76556168.0,165789613.0,1012532136.0,1161734065.0,21.794160225446845,2.6249358318162663,34.75961497173961,27.71011510326553,70.96738612493509,15.36645154101266,15.319148936170212,40.84737757004726,20.30611992412128
204,Benin,1980,211.2795554,211.2795554,3833939.0, CFA Franc BCEAO ,386.0,436803041.0,20507064.0,42069548.0,524218808.0,1176694695.0,238231255.0,326476450.0,305969386.0,938463439.0,640336396.0,99019843.0,121644430.0,395560441.0,1329068050.0,105196752.0,227793839.0,1481388865.0,1484452237.0,27.779005688362936,2.7206398895722073,18.970278961246613,17.549311896298892,25.929363543383776,25.441278491675746,42.435424354243544,8.461780475790448,18.037308485226067
